ID,District,Block,CultLand,CropCultLand,LandPreparationMethod,CropTillageDate,CropTillageDepth,CropEstMethod,RcNursEstDate,SeedingSowingTransplanting,SeedlingsPerPit,NursDetFactor,TransDetFactor,TransplantingIrrigationHours,TransplantingIrrigationSource,TransplantingIrrigationPowerSource,TransIrriCost,StandingWater,OrgFertilizers,Ganaura,CropOrgFYM,PCropSolidOrgFertAppMethod,NoFertilizerAppln,CropbasalFerts,BasalDAP,BasalUrea,MineralFertAppMethod,FirstTopDressFert,1tdUrea,1appDaysUrea,2tdUrea,2appDaysUrea,MineralFertAppMethod.1,Harv_method,Harv_date,Harv_hand_rent,Threshing_date,Threshing_method,Residue_length,Residue_perc,Stubble_use,Acre,Yield
2596,1,3,40.0,40.0,16,51,4.0,3,16,25,4.0,1,21,11.0,0,1,1100.0,4.0,5,6.0,57.44565217391305,0,3.0,9,11.452359483017734,13.35180055401662,0,4,2.0,30.0,1.0,60.0,0,0,63,90.0,120,0,29.0,10.0,1,0.5,770.0
2502,3,5,15.0,10.0,18,9,5.0,3,11,17,2.0,24,36,2.0,0,0,400.0,1.0,5,1.0,57.44565217391305,0,3.0,0,6.0,13.35180055401662,0,9,6.0,25.0,6.0,45.0,0,0,19,600.0,16,0,30.0,10.0,1,0.1363636363636364,6.0
3723,3,5,15.0,15.0,41,62,5.0,3,40,34,1.0,96,150,3.0,0,0,379.7269076305221,3.0,0,29.731589814177564,5.0,2,3.0,17,11.452359483017734,13.35180055401662,2,9,6.0,40.0,8.0,75.0,0,0,40,600.0,36,0,30.0,10.0,1,0.1363636363636364,300.0
3809,3,5,10.0,10.0,41,39,4.0,3,37,32,1.0,98,148,2.0,0,0,400.0,3.0,0,29.731589814177564,2.0,2,3.0,0,6.0,13.35180055401662,2,9,4.0,35.0,4.0,75.0,0,0,38,400.0,33,0,30.0,10.0,1,0.0909090909090909,200.0
1655,2,7,60.0,45.0,21,39,5.0,3,23,12,2.0,22,47,8.0,0,1,240.0,6.0,5,2.0,57.44565217391305,2,2.0,9,30.0,15.0,0,9,22.0,45.0,7.375,58.76495726495727,0,0,68,1500.0,71,1,25.0,10.0,1,0.46875,900.0
1488,0,2,30.0,30.0,18,48,7.0,3,26,24,2.0,10,47,6.0,0,1,180.0,2.0,5,1.0,57.44565217391305,2,3.0,0,9.0,13.35180055401662,0,9,9.0,45.0,4.0,45.0,0,0,55,120.0,86,1,30.0,10.0,1,0.3333333333333333,720.0
2936,2,6,10.0,5.0,29,34,5.0,3,16,5,4.0,10,47,1.0,0,1,60.0,1.0,5,29.731589814177564,57.44565217391305,2,2.0,23,11.452359483017734,6.0,0,9,3.0,20.0,7.375,58.76495726495727,0,0,42,80.0,51,0,25.0,10.0,1,0.09375,160.0
1318,3,5,5.0,5.0,41,42,5.0,3,44,40,1.0,96,150,2.0,0,0,400.0,3.0,0,29.731589814177564,3.0,2,3.0,0,5.0,13.35180055401662,2,9,4.0,35.0,4.0,75.0,0,0,49,400.0,36,0,30.0,10.0,1,0.0909090909090909,200.0
2024,0,2,60.0,60.0,18,53,8.0,3,49,32,8.0,36,47,7.0,0,1,379.7269076305221,2.0,11,1.0,1.0,2,1.0,0,10.0,13.35180055401662,0,9,11.513880506940254,29.20036210018105,7.375,58.76495726495727,0,0,53,120.0,83,1,25.0,10.0,1,0.3703703703703703,700.0
2223,2,7,30.0,30.0,15,10,6.0,3,10,10,2.0,29,47,6.0,0,1,90.0,2.0,5,600.0,57.44565217391305,0,2.0,9,5.0,5.0,0,9,6.0,23.0,7.375,58.76495726495727,0,0,43,350.0,37,0,22.0,10.0,1,0.1875,450.0
3810,3,0,5.0,5.0,41,52,2.0,3,57,51,1.0,4,23,1.0,0,1,200.0,2.0,5,1.0,57.44565217391305,2,3.0,9,4.0,4.0,0,9,4.0,15.0,4.0,30.0,0,0,29,300.0,22,0,28.0,10.0,1,0.0909090909090909,120.0
513,2,7,15.0,15.0,41,17,6.0,1,31,21,2.706506562412734,24,47,5.0,0,1,125.0,4.0,5,29.731589814177564,57.44565217391305,2,2.0,9,5.0,10.0,0,4,10.0,25.0,7.375,58.76495726495727,0,0,67,125.0,67,1,25.0,10.0,1,0.15625,200.0
3554,1,4,20.0,20.0,15,59,3.0,3,30,32,4.0,115,66,2.0,1,1,379.7269076305221,11.0,5,29.731589814177564,57.44565217391305,2,1.0,24,9.0,15.0,0,9,11.513880506940254,29.20036210018105,7.375,58.76495726495727,0,0,51,100.0,96,1,28.0,10.0,1,0.2727272727272727,500.0
3406,2,7,30.0,30.0,15,17,6.0,3,19,13,1.0,24,47,12.0,0,1,150.0,2.0,5,650.0,57.44565217391305,0,2.0,9,8.0,8.0,0,9,8.0,23.0,7.375,58.76495726495727,0,0,46,460.0,35,0,23.0,10.0,1,0.25,530.0
647,1,4,15.0,15.0,15,55,3.0,3,31,33,3.0,115,66,2.0,1,1,379.7269076305221,12.0,0,29.731589814177564,2.0,0,1.0,0,8.0,13.35180055401662,0,9,11.513880506940254,29.20036210018105,7.375,58.76495726495727,0,0,47,100.0,91,1,25.0,10.0,1,0.2272727272727273,400.0
3416,3,5,20.0,10.0,18,11,5.0,3,12,17,2.0,4,36,150.0,0,0,300.0,1.0,0,29.731589814177564,1.0,0,3.0,0,1.0,13.35180055401662,0,9,2.0,25.0,2.0,45.0,0,0,21,400.0,22,0,30.0,10.0,1,0.0909090909090909,4.0
707,2,7,40.0,40.0,41,36,5.0,3,19,9,2.0,24,47,5.0,0,1,150.0,5.0,5,1.0,57.44565217391305,2,2.0,9,15.0,5.0,0,9,15.0,45.0,7.375,58.76495726495727,0,0,48,900.0,79,1,23.0,10.0,1,0.3125,655.0
2739,1,3,8.0,8.0,15,70,4.0,3,50,42,6.0,92,144,3.0,0,1,300.0,3.0,5,29.731589814177564,57.44565217391305,2,1.0,9,6.0,6.0,0,9,11.513880506940254,29.20036210018105,7.375,58.76495726495727,0,0,57,300.0,100,1,25.0,10.0,1,0.1363636363636364,240.0
936,2,7,170.0,170.0,41,33,3.0,3,8,4,2.0,11,36,12.0,0,1,379.7269076305221,3.247522026431718,0,29.731589814177564,35.0,2,2.0,9,40.0,30.0,0,9,20.0,42.0,7.375,58.76495726495727,0,1,56,536.6224433388612,43,1,30.0,40.0,1,0.625,1200.0
2473,1,4,28.0,16.0,15,51,4.0,2,32,29,1.0,71,150,2.0,2,0,250.0,2.0,0,29.731589814177564,2.0,2,3.0,0,3.0,13.35180055401662,0,9,13.0,25.0,10.0,65.0,0,0,70,800.0,78,0,22.0,10.0,1,0.4545454545454545,1100.0
2207,1,4,16.0,16.0,15,51,4.0,3,37,28,1.0,0,6,2.0,1,1,379.7269076305221,7.0,5,29.731589814177564,57.44565217391305,2,3.0,0,4.0,13.35180055401662,0,9,4.0,26.0,6.0,65.0,0,0,47,130.0,90,1,28.0,10.0,1,0.1818181818181818,360.0
1555,2,7,18.0,18.0,41,54,5.0,1,41,27,2.706506562412734,24,47,8.01767745444656,3,1,379.7269076305221,6.0,5,29.731589814177564,57.44565217391305,2,2.0,9,15.0,10.0,0,9,20.0,45.0,7.375,58.76495726495727,0,0,69,900.0,88,1,24.0,10.0,1,0.3125,520.0
104,1,4,45.0,38.0,15,52,3.0,3,30,27,4.0,18,47,4.0,1,1,379.7269076305221,6.0,5,29.731589814177564,57.44565217391305,2,3.0,0,14.0,13.35180055401662,0,9,10.0,25.0,15.0,62.0,0,0,42,130.0,50,1,28.0,10.0,1,0.3181818181818182,560.0
983,2,6,15.0,15.0,18,34,4.0,3,18,8,3.0,10,35,2.0,0,1,100.0,4.0,5,29.731589814177564,57.44565217391305,2,2.0,23,11.452359483017734,5.0,0,10,10.0,31.0,7.375,58.76495726495727,0,0,42,250.0,93,1,26.0,10.0,1,0.15625,375.0
1068,3,1,7.0,4.0,15,39,6.0,3,21,14,1.0,111,35,3.0,0,1,300.0,3.0,0,29.731589814177564,20.0,2,2.0,7,8.0,13.35180055401662,2,9,8.0,45.0,7.375,58.76495726495727,0,0,30,800.0,30,0,30.0,10.0,1,0.1818181818181818,380.0
3858,2,7,45.0,40.0,10,48,6.0,1,32,21,2.706506562412734,24,47,5.0,0,1,125.0,4.0,5,29.731589814177564,57.44565217391305,2,2.0,22,11.452359483017734,5.0,0,13,5.0,25.0,7.375,58.76495726495727,0,0,63,150.0,65,1,25.0,10.0,1,0.15625,200.0
1661,3,5,10.0,10.0,41,36,5.0,3,38,33,2.0,98,148,2.0,0,0,300.0,3.0,0,29.731589814177564,2.0,2,3.0,17,11.452359483017734,13.35180055401662,2,9,4.0,40.0,4.0,75.0,0,0,54,400.0,48,0,30.0,10.0,1,0.0909090909090909,200.0
1352,3,5,5.0,3.0,1,32,6.0,3,9,14,1.0,3,32,1.0,0,0,379.7269076305221,2.0,5,29.731589814177564,57.44565217391305,2,2.0,9,10.0,6.0,2,9,8.0,30.0,7.375,58.76495726495727,2,0,22,536.6224433388612,9,0,28.0,10.0,1,0.0909090909090909,200.0
1005,1,3,12.0,12.0,15,67,4.0,3,43,40,9.0,92,144,4.0,0,1,400.0,3.0,5,29.731589814177564,57.44565217391305,2,2.0,9,9.0,9.0,0,9,9.0,28.0,7.375,58.76495726495727,0,0,51,400.0,109,1,26.0,10.0,1,0.1818181818181818,320.0
1717,0,2,20.0,20.0,18,49,5.0,1,24,22,2.706506562412734,24,47,5.0,0,1,150.0,3.0,13,1.0,57.44565217391305,0,2.0,0,10.0,13.35180055401662,0,9,10.0,21.0,7.375,58.76495726495727,0,0,57,600.0,50,0,30.0,10.0,1,0.4444444444444444,800.0
1162,2,7,40.0,40.0,38,43,5.0,3,19,17,2.0,24,47,6.0,0,1,360.0,8.0,5,2.0,57.44565217391305,2,2.0,9,24.0,12.0,0,9,24.0,40.0,7.375,58.76495726495727,0,0,65,990.0,83,1,24.0,10.0,1,0.375,740.0
3211,1,3,10.0,10.0,15,53,4.0,3,27,28,18.0,92,148,9.0,0,1,900.0,2.0,5,29.731589814177564,57.44565217391305,2,2.0,9,18.0,18.0,0,9,18.0,30.0,7.375,58.76495726495727,0,0,58,500.0,84,1,29.0,10.0,1,0.2272727272727273,400.0
2879,3,5,20.0,10.0,18,9,5.0,3,12,17,2.0,4,36,250.0,0,0,500.0,1.0,0,29.731589814177564,1.0,0,3.0,0,1.0,13.35180055401662,0,9,4.0,25.0,4.0,45.0,0,0,22,600.0,22,0,30.0,10.0,1,0.1363636363636364,6.0
1277,3,0,10.0,8.0,41,9,4.0,3,38,33,1.0,24,47,3.0,0,1,300.0,2.0,5,29.731589814177564,57.44565217391305,2,2.0,0,6.0,13.35180055401662,0,9,9.0,30.0,7.375,58.76495726495727,0,0,40,400.0,39,0,30.0,10.0,1,0.1363636363636364,210.0
2565,1,3,7.0,7.0,15,69,4.0,3,43,42,10.0,92,144,5.0,0,1,500.0,2.0,5,29.731589814177564,57.44565217391305,2,1.0,9,20.0,10.0,0,9,11.513880506940254,29.20036210018105,7.375,58.76495726495727,0,0,41,300.0,89,1,25.0,10.0,1,0.1363636363636364,240.0
2884,3,5,10.0,10.0,18,22,3.0,3,24,24,1.0,36,51,1.0,0,1,150.0,1.0,0,29.731589814177564,1.0,2,3.0,9,4.0,4.0,0,9,4.0,22.0,4.0,45.0,0,0,41,200.0,40,0,30.0,10.0,1,0.0909090909090909,200.0
1094,1,4,30.0,22.0,15,47,3.0,3,27,21,3.0,115,81,2.0,1,1,379.7269076305221,12.0,0,29.731589814177564,2.0,2,1.0,9,12.0,16.0,2,9,11.513880506940254,29.20036210018105,7.375,58.76495726495727,0,0,59,100.0,75,1,25.0,10.0,1,0.3636363636363636,700.0
1946,2,7,35.0,30.0,41,37,5.0,3,22,8,2.0,96,150,4.0,0,1,200.0,9.0,0,29.731589814177564,1.0,0,2.0,9,8.0,16.0,0,9,8.0,39.0,7.375,58.76495726495727,0,0,49,600.0,56,1,26.0,10.0,1,0.25,408.0
989,1,3,70.0,70.0,2,53,4.0,3,17,27,4.0,1,21,5.0,0,1,1000.0,3.0,5,4.0,57.44565217391305,0,3.0,9,11.452359483017734,13.35180055401662,0,4,2.0,30.0,1.0,60.0,0,0,66,90.0,107,0,29.0,10.0,1,0.4545454545454545,750.0
3768,1,3,14.0,14.0,15,66,4.0,3,45,42,14.0,92,144,7.0,0,1,700.0,3.0,5,29.731589814177564,57.44565217391305,2,2.0,9,14.0,14.0,0,9,14.0,25.0,7.375,58.76495726495727,0,0,55,500.0,103,1,28.0,10.0,1,0.2272727272727273,400.0
1825,3,5,10.0,10.0,18,8,5.0,3,12,17,2.0,24,41,2.0,0,0,200.0,2.0,0,29.731589814177564,1.0,0,3.0,23,11.452359483017734,4.0,0,9,4.0,25.0,4.0,60.0,0,0,35,400.0,144,0,30.0,10.0,1,0.0909090909090909,4.0
2517,3,0,10.0,10.0,18,50,5.0,3,40,29,1.0,96,99,2.0,0,0,400.0,2.0,0,29.731589814177564,1.0,2,2.0,9,8.0,5.0,0,10,5.0,4.0,7.375,58.76495726495727,0,0,20,100.0,14,1,23.0,10.0,1,0.0909090909090909,200.0
1309,2,7,80.0,80.0,15,15,4.0,0,27,15,2.706506562412734,24,47,5.0,0,1,379.7269076305221,4.0,5,29.731589814177564,57.44565217391305,2,2.0,9,15.0,8.0,0,9,15.0,33.0,7.375,58.76495726495727,0,1,70,536.6224433388612,58,0,28.0,40.0,1,0.25,465.0
1303,3,1,15.0,15.0,6,19,6.0,3,20,12,3.0,42,118,10.0,0,0,1000.0,2.0,0,29.731589814177564,1500.0,2,2.0,30,30.0,10.0,2,7,30.0,20.0,7.375,58.76495726495727,0,0,10,2000.0,7,0,22.0,10.0,1,0.6818181818181818,1200.0
2103,2,6,64.0,64.0,18,35,4.0,3,20,10,3.0,10,35,4.0,0,1,200.0,4.0,5,29.731589814177564,57.44565217391305,2,2.0,9,10.0,10.0,0,9,15.0,29.0,7.375,58.76495726495727,0,1,37,536.6224433388612,24,1,20.0,40.0,1,0.3125,700.0
2317,3,5,10.0,10.0,18,19,4.0,3,24,15,2.0,10,16,3.0,0,1,750.0,2.0,0,29.731589814177564,1.0,2,3.0,24,10.0,10.0,2,9,10.0,20.0,10.0,45.0,0,0,40,200.0,35,0,30.0,10.0,1,0.2272727272727273,400.0
554,2,7,75.0,75.0,38,38,5.0,3,15,11,2.0,24,47,5.0,0,1,150.0,3.0,5,1.0,57.44565217391305,2,2.0,9,15.0,5.0,0,9,15.0,45.0,7.375,58.76495726495727,0,0,47,900.0,61,1,25.0,10.0,1,0.3125,685.0
187,0,2,30.0,30.0,18,44,8.0,3,26,31,2.0,10,47,2.0,0,1,100.0,1.0,5,1.0,57.44565217391305,2,2.0,0,8.0,13.35180055401662,0,9,5.0,45.0,7.375,58.76495726495727,0,0,65,120.0,88,1,30.0,10.0,1,0.1851851851851852,405.0
843,2,7,50.0,50.0,15,27,4.0,0,27,23,2.706506562412734,24,47,2.0,0,1,379.7269076305221,4.0,5,29.731589814177564,57.44565217391305,2,2.0,9,8.0,4.0,0,9,8.0,35.0,7.375,58.76495726495727,0,1,62,536.6224433388612,51,0,28.0,40.0,1,0.125,248.0
1960,1,3,12.0,12.0,15,52,4.0,3,28,28,7.0,60,109,4.0,0,1,400.0,2.0,5,29.731589814177564,57.44565217391305,2,2.0,9,7.0,7.0,0,9,7.0,28.0,7.375,58.76495726495727,0,0,51,500.0,73,1,28.0,10.0,1,0.2272727272727273,400.0
2994,2,7,100.0,100.0,38,45,5.0,3,22,17,2.0,24,47,5.0,0,1,150.0,4.0,5,1.0,57.44565217391305,2,2.0,9,15.0,5.0,0,9,15.0,45.0,7.375,58.76495726495727,0,0,48,900.0,63,1,21.0,10.0,1,0.3125,688.0
1329,3,5,10.0,5.0,18,9,5.0,3,10,17,2.0,16,121,1.0,0,0,200.0,2.0,0,29.731589814177564,1.0,0,3.0,0,2.0,13.35180055401662,0,5,11.513880506940254,29.20036210018105,4.0,45.0,0,0,22,400.0,22,0,30.0,10.0,1,0.0909090909090909,4.0
1744,0,2,10.0,10.0,9,48,5.0,3,21,22,2.0,1,46,7.0,0,1,150.0,3.0,5,1.0,57.44565217391305,2,2.0,0,10.0,13.35180055401662,0,9,13.0,38.0,7.375,58.76495726495727,0,0,53,120.0,73,0,27.0,10.0,1,0.3703703703703703,740.0
726,3,5,6.0,4.0,41,37,4.0,3,39,36,1.0,96,150,4.0,0,0,379.7269076305221,3.0,0,29.731589814177564,10.0,2,3.0,0,10.0,13.35180055401662,2,9,8.0,40.0,8.0,75.0,0,0,44,800.0,38,0,30.0,10.0,1,0.1818181818181818,400.0
1066,1,3,10.0,10.0,16,59,4.0,3,18,32,4.0,1,34,2.0,0,1,500.0,3.0,5,29.731589814177564,57.44565217391305,2,3.0,9,11.452359483017734,13.35180055401662,0,4,2.0,30.0,1.0,60.0,0,0,67,90.0,118,0,29.0,10.0,1,0.2727272727272727,350.0
3682,1,3,11.0,11.0,39,36,4.0,3,24,32,3.0,0,0,3.0,0,1,200.0,1.0,5,4.0,57.44565217391305,0,2.0,9,10.0,10.0,0,0,11.513880506940254,29.20036210018105,7.375,58.76495726495727,0,0,58,400.0,95,1,27.0,10.0,1,0.5,880.0
1627,3,5,10.0,10.0,18,22,4.0,3,0,10,2.0,1,26,1.0,0,0,300.0,2.0,0,29.731589814177564,2.0,2,3.0,0,9.0,13.35180055401662,0,9,9.0,27.0,6.0,63.0,0,0,43,600.0,41,0,30.0,10.0,1,0.1363636363636364,240.0
2116,2,7,28.0,28.0,41,52,5.0,3,33,23,2.0,24,47,8.01767745444656,3,1,379.7269076305221,4.0,5,29.731589814177564,57.44565217391305,2,2.0,9,15.0,10.0,0,9,20.0,5.0,7.375,58.76495726495727,0,0,67,3.0,77,1,25.0,10.0,1,0.3125,500.0
1378,1,4,36.0,23.0,15,55,4.0,3,34,33,2.0,71,47,2.0,0,1,200.0,2.0,0,29.731589814177564,2.0,2,3.0,0,10.0,13.35180055401662,0,9,10.0,25.0,10.0,63.0,0,0,69,1000.0,71,0,23.0,10.0,1,0.5,1200.0
888,0,2,30.0,30.0,18,27,5.0,3,24,23,3.0,24,47,8.01767745444656,0,1,379.7269076305221,3.247522026431718,5,1.0,57.44565217391305,2,2.0,0,14.0,13.35180055401662,0,9,7.0,42.0,7.375,58.76495726495727,0,0,66,120.0,67,0,28.0,10.0,1,0.2592592592592592,595.0
2515,2,7,50.0,30.0,38,41,5.0,3,27,14,2.0,24,47,5.0,0,1,150.0,5.0,5,1.0,57.44565217391305,2,2.0,9,20.0,10.0,0,9,5.0,45.0,7.375,58.76495726495727,0,0,66,900.0,75,1,25.0,10.0,1,0.3125,600.0
1983,2,6,15.0,5.0,29,54,5.0,3,30,25,3.0,10,47,2.0,0,1,100.0,2.0,5,29.731589814177564,57.44565217391305,2,2.0,23,11.452359483017734,10.0,0,9,5.0,20.0,7.375,58.76495726495727,0,0,40,80.0,47,0,25.0,10.0,1,0.15625,300.0
352,1,3,8.0,8.0,15,49,4.0,3,25,21,8.0,60,66,4.0,0,1,400.0,2.0,5,29.731589814177564,57.44565217391305,2,1.0,9,8.0,8.0,0,9,11.513880506940254,29.20036210018105,7.375,58.76495726495727,0,0,50,300.0,95,1,28.0,10.0,1,0.1363636363636364,241.0
932,2,7,70.0,70.0,6,20,4.0,1,23,20,2.706506562412734,24,47,3.0,0,1,379.7269076305221,4.0,5,29.731589814177564,57.44565217391305,2,2.0,9,12.0,6.0,0,9,12.0,38.0,7.375,58.76495726495727,0,1,62,536.6224433388612,51,0,28.0,40.0,1,0.1875,330.0
716,3,5,15.0,15.0,41,36,5.0,3,38,32,1.0,98,148,2.0,0,1,300.0,2.0,0,29.731589814177564,1.0,2,3.0,0,5.0,13.35180055401662,2,9,4.0,40.0,4.0,75.0,0,0,47,400.0,40,0,30.0,10.0,1,0.0909090909090909,200.0
2749,2,7,30.0,30.0,15,12,6.0,3,13,19,2.0,24,47,14.0,0,1,140.0,2.0,5,29.731589814177564,57.44565217391305,2,2.0,9,12.0,12.0,0,9,12.0,25.0,7.375,58.76495726495727,0,0,43,460.0,37,0,22.0,10.0,1,0.3125,640.0
3844,2,7,32.0,23.0,9,42,2.0,3,0,15,2.0,90,47,6.0,0,0,379.7269076305221,4.0,29,29.731589814177564,57.44565217391305,0,3.0,15,12.0,12.0,0,4,12.0,28.0,12.0,50.0,0,1,68,536.6224433388612,93,0,30.0,40.0,1,0.375,960.0
2260,0,2,10.0,10.0,18,54,5.0,3,20,28,3.0,1,21,6.0,0,1,75.0,3.0,5,1.0,57.44565217391305,2,2.0,0,5.0,13.35180055401662,0,9,5.0,35.0,7.375,58.76495726495727,0,0,58,120.0,71,0,25.0,10.0,1,0.1851851851851852,375.0
1271,1,3,50.0,50.0,16,53,4.0,3,24,28,4.0,1,95,5.0,0,1,1000.0,4.0,5,29.731589814177564,57.44565217391305,2,3.0,9,11.452359483017734,13.35180055401662,0,4,2.0,30.0,1.0,60.0,0,0,64,85.0,107,0,28.0,10.0,1,0.4545454545454545,750.0
2233,3,0,10.0,10.0,41,49,4.0,3,59,53,1.0,24,23,2.0,0,1,300.0,2.0,5,1.0,57.44565217391305,2,3.0,9,8.0,8.0,0,9,8.0,15.0,8.0,30.0,0,0,37,300.0,26,1,25.0,10.0,1,0.1818181818181818,250.0
1226,1,4,20.0,20.0,15,49,3.0,2,28,22,1.0,18,47,2.0,1,1,379.7269076305221,3.0,0,29.731589814177564,1.0,2,3.0,19,11.452359483017734,4.0,0,9,6.0,30.0,6.0,78.0,0,0,39,150.0,72,1,26.0,10.0,1,0.1818181818181818,270.0
3524,2,7,32.0,30.0,21,15,6.0,1,30,39,2.706506562412734,24,47,5.0,0,1,275.0,4.0,5,29.731589814177564,57.44565217391305,2,2.0,9,8.0,16.0,0,4,16.0,25.0,7.375,58.76495726495727,0,0,63,200.0,67,1,25.0,10.0,1,0.25,320.0
101,3,1,13.0,7.0,15,43,6.0,2,25,15,1.0,111,145,8.01767745444656,0,1,379.7269076305221,2.0,0,29.731589814177564,10.0,2,2.0,7,6.0,13.35180055401662,2,9,6.0,45.0,7.375,58.76495726495727,0,0,29,600.0,33,0,28.0,10.0,1,0.1363636363636364,180.0
1337,3,5,16.0,12.0,18,23,4.0,3,3,7,2.0,1,47,3.0,0,0,600.0,2.0,0,29.731589814177564,4.0,2,3.0,0,18.0,13.35180055401662,0,9,12.0,25.0,18.0,65.0,0,0,41,1200.0,43,1,30.0,10.0,1,0.2727272727272727,420.0
1891,0,2,80.0,80.0,18,31,6.0,3,31,38,2.0,24,47,8.01767745444656,0,1,379.7269076305221,8.0,5,2.0,57.44565217391305,2,2.0,0,20.0,13.35180055401662,2,9,10.0,42.0,7.375,58.76495726495727,0,0,75,400.0,89,0,28.0,10.0,1,0.3703703703703703,930.0
660,1,4,20.0,20.0,15,47,3.0,3,27,22,4.0,115,148,2.0,1,1,379.7269076305221,10.0,5,29.731589814177564,57.44565217391305,2,1.0,9,7.0,10.0,0,9,11.513880506940254,29.20036210018105,7.375,58.76495726495727,0,0,50,100.0,69,1,25.0,10.0,1,0.2272727272727273,400.0
665,1,4,28.0,25.0,15,54,4.0,3,32,27,4.0,18,47,2.0,1,1,200.0,3.0,5,29.731589814177564,57.44565217391305,2,3.0,0,6.0,13.35180055401662,0,9,6.0,25.0,8.0,65.0,0,0,49,150.0,63,1,28.0,10.0,1,0.1818181818181818,360.0
3304,3,5,20.0,10.0,18,7,5.0,3,31,17,2.0,24,36,350.0,0,0,700.0,2.0,0,29.731589814177564,2.0,0,3.0,0,6.0,13.35180055401662,0,9,10.0,25.0,10.0,60.0,0,0,22,1000.0,20,0,30.0,10.0,1,0.2272727272727273,10.0
1047,2,7,95.0,65.0,27,47,6.0,1,32,21,2.706506562412734,24,47,5.0,0,1,750.0,4.0,5,29.731589814177564,57.44565217391305,2,2.0,9,15.0,30.0,0,4,30.0,25.0,7.375,58.76495726495727,0,0,62,375.0,66,1,25.0,10.0,1,0.46875,600.0
1333,0,8,26.0,11.0,33,35,4.0,3,18,19,2.0,85,118,5.0,0,1,140.0,8.0,5,3.0,57.44565217391305,2,2.0,9,3.0,3.0,0,9,3.0,26.0,7.375,58.76495726495727,0,0,42,536.6224433388612,63,1,23.0,10.0,1,0.074074074074074,145.0
2,3,1,25.0,25.0,6,40,6.0,3,18,27,3.0,74,129,20.0,1,0,2.0,2.0,0,29.731589814177564,2500.0,2,1.0,30,50.0,25.0,2,9,11.513880506940254,29.20036210018105,7.375,58.76495726495727,0,0,12,2000.0,14,0,25.0,10.0,1,1.136363636363636,2000.0
2687,3,1,35.0,20.0,15,14,6.0,2,16,22,3.0,42,118,20.0,0,0,2000.0,2.0,0,29.731589814177564,1500.0,2,2.0,29,11.452359483017734,30.0,2,9,10.0,15.0,7.375,58.76495726495727,0,0,22,700.0,19,0,26.0,10.0,1,0.6818181818181818,1200.0
162,3,5,50.0,15.0,41,46,5.0,3,30,24,2.0,21,47,4.0,0,0,600.0,1.0,5,29.731589814177564,57.44565217391305,2,2.0,11,15.0,12.0,2,9,12.0,25.0,7.375,58.76495726495727,0,0,32,100.0,24,0,25.0,10.0,1,0.2727272727272727,700.0
1210,0,2,15.0,15.0,18,60,6.0,3,19,37,2.0,55,54,4.0,0,1,100.0,3.0,22,1.0,57.44565217391305,0,2.0,0,5.0,13.35180055401662,0,9,5.0,45.0,7.375,58.76495726495727,0,0,81,600.0,104,1,30.0,10.0,1,0.1851851851851852,390.0
2429,1,3,20.0,20.0,39,35,4.0,3,46,44,4.0,0,0,8.0,0,1,700.0,1.0,5,5.0,57.44565217391305,0,2.0,9,16.0,16.0,0,9,7.0,7.0,7.375,58.76495726495727,0,0,57,500.0,138,1,27.0,10.0,1,0.4545454545454545,800.0
1004,2,7,80.0,60.0,41,49,3.0,3,24,21,1.0,65,35,18.0,0,1,500.0,3.247522026431718,5,29.731589814177564,57.44565217391305,2,2.0,9,50.0,45.0,0,9,30.0,42.0,7.375,58.76495726495727,0,1,54,536.6224433388612,41,1,29.0,40.0,1,0.625,1240.0
2045,2,7,50.0,12.0,38,54,5.0,3,20,26,2.0,89,47,6.0,0,1,210.0,6.0,5,11.0,57.44565217391305,2,2.0,9,24.0,11.0,0,9,24.0,45.0,7.375,58.76495726495727,0,0,51,150.0,59,1,23.0,10.0,1,0.375,1190.0
3291,3,0,9.0,5.0,6,50,5.0,3,37,31,1.0,42,62,5.0,0,0,1000.0,2.0,5,2.0,57.44565217391305,2,1.0,0,15.0,13.35180055401662,0,9,11.513880506940254,29.20036210018105,7.375,58.76495726495727,0,0,15,100.0,12,1,25.0,10.0,1,0.2272727272727273,400.0
727,0,8,10.0,10.0,33,50,4.0,3,27,21,3.0,42,50,2.0,0,1,30.0,3.0,5,2.0,57.44565217391305,2,2.0,9,3.0,3.0,0,9,6.0,25.0,7.375,58.76495726495727,0,0,43,100.0,51,1,30.0,10.0,1,0.1481481481481481,330.0
1300,3,5,5.0,5.0,41,59,5.0,3,54,50,2.0,56,50,2.0,0,1,300.0,2.0,0,29.731589814177564,5.0,2,3.0,0,4.0,13.35180055401662,2,9,4.0,40.0,4.0,60.0,0,0,42,400.0,34,0,30.0,10.0,1,0.0909090909090909,195.0
3508,2,6,35.0,30.0,15,59,5.0,3,37,32,1.0,42,62,5.0,0,1,100.0,5.0,5,29.731589814177564,57.44565217391305,2,1.0,23,11.452359483017734,20.0,0,9,11.513880506940254,29.20036210018105,7.375,58.76495726495727,0,0,48,1000.0,45,0,25.0,10.0,1,0.3125,600.0
951,1,4,15.0,15.0,0,57,3.0,2,31,32,2.0,115,66,1.0,1,1,379.7269076305221,11.0,0,29.731589814177564,2.0,0,1.0,9,5.0,7.0,0,9,11.513880506940254,29.20036210018105,7.375,58.76495726495727,0,0,55,100.0,86,1,28.0,10.0,1,0.1363636363636364,250.0
